ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556678.706,-1,calibration,1,,0.101782,0.000000,-0.004028,0.002417,0.000060,0.003362,0.005839,0.000000,-0.008927,0.005356,-0.000247,0.005846,0.010956,0.000000,0.101782,-0.305345,0.082609,-2.520820,-0.600000,15,27,0,-1000,12.0,post
1786556678.806,-1,calibration,1,,0.083502,0.000000,-0.001568,0.000941,0.000068,0.000541,0.001550,0.000000,0.005185,-0.003111,-0.000273,-0.004960,-0.008344,0.000000,0.083502,-0.250505,0.079478,-1.073769,-0.600000,4,-21,0,-1000,12.0,post
1786556678.906,-1,calibration,1,,0.095147,0.000000,-0.014151,0.008491,0.000138,0.007875,0.016504,0.000000,0.000957,-0.000574,-0.000278,-0.000439,-0.001290,0.000000,0.095147,-0.285440,0.075910,-0.923745,-0.600000,41,-3,0,-1000,12.0,post
1786556679.006,-1,calibration,1,,0.096029,0.000000,0.008344,-0.005007,0.000097,-0.008773,-0.013683,0.000000,0.002159,-0.001295,-0.000288,-0.000985,-0.002568,0.000000,0.096029,-0.288086,0.072309,-0.575413,-0.600000,-34,-6,0,-1000,12.0,post
1786556679.106,-1,calibration,1,,0.092581,0.000000,0.003277,-0.001966,0.000080,-0.002223,-0.004109,0.000000,-0.002317,0.001390,-0.000277,0.002095,0.003208,0.000000,0.092581,-0.277742,0.068837,-0.262493,-0.471397,-10,8,0,-786,12.0,post
1786556679.206,-1,calibration,1,,0.082286,0.000000,-0.006416,0.003850,0.000112,0.004482,0.008445,0.000000,0.002106,-0.001264,-0.000287,-0.001397,-0.002948,0.000000,0.082286,-0.246859,0.065751,0.089568,-0.091539,21,-7,0,-153,12.0,post
1786556679.306,-1,calibration,1,,0.098026,0.000000,-0.001881,0.001129,0.000122,-0.000032,0.001219,0.000000,0.002998,-0.001799,-0.000302,-0.001373,-0.003474,0.000000,0.098026,-0.294078,0.062075,-0.324014,-0.556017,3,-9,0,-927,12.0,post
1786556679.406,-1,calibration,1,,0.081096,0.000000,-0.004682,0.002809,0.000145,0.001662,0.004616,0.000000,0.009504,-0.005703,-0.000350,-0.004728,-0.010780,0.000000,0.081096,-0.243287,0.059034,0.211922,0.027669,12,-27,0,46,12.0,post
1786556679.506,-1,calibration,1,,0.087510,0.000000,0.004537,-0.002722,0.000122,-0.004535,-0.007135,0.000000,0.004219,-0.002531,-0.000371,0.000335,-0.002568,0.000000,0.087510,-0.262530,0.055753,-0.026790,-0.233567,-18,-6,0,-389,12.0,post
1786556679.606,-1,calibration,1,,0.092321,0.000000,0.001226,-0.000736,0.000116,-0.000734,-0.001354,0.000000,0.008424,-0.005054,-0.000413,-0.002322,-0.007790,0.000000,0.092321,-0.276962,0.052291,-0.131534,-0.356206,-3,-19,0,-594,12.0,post
1786556679.706,-1,calibration,1,,0.073894,0.000000,0.002594,-0.001557,0.000103,-0.001261,-0.002715,0.000000,-0.009714,0.005828,-0.000364,0.009489,0.014953,0.000000,0.073894,-0.221681,0.049520,0.363333,0.191172,-7,37,0,319,12.0,post
1786556679.806,-1,calibration,1,,0.070022,0.000000,0.006180,-0.003708,0.000072,-0.002908,-0.006544,0.000000,0.000363,-0.000218,-0.000366,-0.000352,-0.000936,0.000000,0.070022,-0.210065,0.046894,0.310927,0.147757,-16,-2,0,246,12.0,post
1786556679.906,-1,calibration,1,,0.084853,0.000000,-0.002850,0.001710,0.000087,0.003673,0.005470,0.000000,-0.002154,0.001292,-0.000355,0.001298,0.002235,0.000000,0.084853,-0.254558,0.043712,-0.169395,-0.380241,14,6,0,-634,12.0,post
1786556680.006,-1,calibration,1,,0.068004,0.000000,0.002296,-0.001378,0.000075,-0.000884,-0.002186,0.000000,0.004352,-0.002611,-0.000377,-0.003124,-0.006112,0.000000,0.068004,-0.204013,0.041162,0.302728,0.139877,-5,-15,0,233,12.0,post
1786556680.106,-1,calibration,1,,0.071575,0.000000,0.005289,-0.003173,0.000049,-0.002326,-0.005451,0.000000,-0.003162,0.001897,-0.000361,0.002634,0.004170,0.000000,0.071575,-0.214725,0.038478,0.095937,-0.080311,-14,10,0,-134,12.0,post
1786556680.206,-1,calibration,1,,0.071574,0.000000,0.009018,-0.005411,0.000004,-0.003633,-0.009040,0.000000,-0.000295,0.000177,-0.000360,-0.000140,-0.000322,0.000000,0.071574,-0.214722,0.035793,0.057592,-0.121336,-23,-1,0,-202,12.0,post
1786556680.306,-1,calibration,1,,0.086944,0.000000,-0.000711,0.000427,0.000007,0.003658,0.004092,0.000000,-0.002603,0.001562,-0.000347,0.001301,0.002515,0.000000,0.086944,-0.260831,0.032533,-0.334322,-0.562620,10,6,0,-938,12.0,post
1786556680.406,-1,calibration,1,,0.071186,0.000000,0.007214,-0.004329,-0.000029,-0.002561,-0.006918,0.000000,0.002896,-0.001738,-0.000361,-0.002519,-0.004618,0.000000,0.071186,-0.213557,0.029864,0.177597,-0.006097,-17,-12,0,-10,12.0,post
1786556680.506,-1,calibration,1,,0.071959,0.000000,0.005531,-0.003319,-0.000056,-0.000526,-0.003901,0.000000,-0.001090,0.000654,-0.000356,0.000881,0.001179,0.000000,0.071959,-0.215878,0.027165,0.087990,-0.100723,-10,3,0,-168,12.0,post
