ts,frame_idx,mode,aruco_visible,yaw_pixhawk_rad,yaw_aruco_rad,surge_setpoint,surge_measured,surge_p,surge_i,surge_d,surge_out,sway_setpoint,sway_measured,sway_p,sway_i,sway_d,sway_out,yaw_setpoint,yaw_measured,yaw_p,yaw_i,yaw_d,yaw_out,motor_x,motor_y,motor_z,motor_r,battery_voltage,phase
1786556676.084,-1,calibration,1,,0.012839,0.000000,0.003782,-0.015128,-0.005041,0.022741,0.002571,0.100000,0.063350,0.085761,0.062967,0.030628,0.179356,0.000000,0.012839,-0.010271,0.000000,-0.007071,-0.017342,6,448,0,-29,12.0,step
1786556676.184,-1,calibration,1,,0.020107,0.000000,0.003426,-0.013704,-0.005226,0.024124,0.005193,0.100000,0.069593,0.071152,0.063788,-0.108237,0.026703,0.000000,0.020107,-0.016086,-0.000000,-0.007150,-0.023235,13,67,0,-39,12.0,step
1786556676.284,-1,calibration,1,,0.018631,0.000000,-0.002794,0.011175,-0.005076,0.197582,0.203681,0.100000,0.066257,0.078959,0.064699,0.002721,0.146379,0.000000,0.018631,-0.014905,-0.000000,-0.003699,-0.018604,509,366,0,-31,12.0,step
1786556676.384,-1,calibration,1,,-0.000357,0.000000,-0.005216,0.020865,-0.004794,0.189870,0.205941,0.100000,0.082355,0.041289,0.065175,-0.324843,-0.218379,0.000000,-0.000357,0.000285,-0.000000,0.005375,0.005661,515,-546,0,9,12.0,step
1786556676.484,-1,calibration,1,,0.001318,0.000000,-0.005947,0.023787,-0.004473,0.135430,0.154744,0.100000,0.072747,0.063771,0.065911,-0.000059,0.129623,0.000000,0.001318,-0.001055,-0.000000,0.002555,0.001501,387,324,0,3,12.0,step
1786556676.584,-1,calibration,1,,0.010797,0.000000,0.000423,-0.001691,-0.004496,-0.106259,-0.112445,0.100000,0.073247,0.062601,0.066634,-0.010176,0.119058,0.000000,0.010797,-0.008638,-0.000000,-0.002258,-0.010896,-281,298,0,-18,12.0,step
1786556676.684,-1,calibration,1,,-0.002673,0.000000,-0.012094,0.048378,-0.003842,0.304747,0.349282,0.100000,0.072926,0.063353,0.067365,0.000410,0.131128,0.000000,-0.002673,0.002139,-0.000000,0.004033,0.006172,873,328,0,10,12.0,step
1786556676.784,-1,calibration,1,,-0.003478,0.000000,0.008943,-0.035772,-0.004325,-0.436491,-0.400000,0.100000,0.067278,0.076569,0.068248,0.114784,0.259601,0.000000,-0.003478,0.002782,-0.000000,0.002742,0.005524,-1000,649,0,9,12.0,step
1786556676.884,-1,calibration,1,,0.006300,0.000000,-0.005843,0.023373,-0.004010,0.173413,0.192777,0.100000,0.075627,0.057034,0.068906,-0.100431,0.025509,0.000000,0.006300,-0.005040,-0.000000,-0.002266,-0.007307,482,64,0,-12,12.0,step
1786556676.984,-1,calibration,1,,-0.006128,0.000000,0.002094,-0.008377,-0.004123,-0.129637,-0.142138,0.100000,0.087804,0.028539,0.069235,-0.307214,-0.209439,0.000000,-0.006128,0.004902,-0.000000,0.003611,0.008514,-355,-524,0,14,12.0,step
1786556677.084,-1,calibration,1,,0.008882,0.000000,0.001437,-0.005749,-0.004201,-0.058438,-0.068388,0.100000,0.087855,0.028419,0.069563,-0.185372,-0.087390,0.000000,0.008882,-0.007106,-0.000000,-0.003837,-0.010943,-171,-218,0,-18,12.0,step
1786556677.184,-1,calibration,1,,-0.009418,0.000000,-0.001585,0.006340,-0.004115,0.053913,0.056139,0.100000,0.088870,0.026045,0.069864,-0.131795,-0.035886,0.000000,-0.009418,0.007534,-0.000000,0.005018,0.012552,140,-90,0,21,12.0,step
1786556677.284,-1,calibration,1,,-0.001322,0.000000,0.009154,-0.036616,-0.004609,-0.283809,-0.325035,0.100000,0.085152,0.034745,0.070265,-0.003675,0.101335,0.000000,-0.001322,0.001057,-0.000000,-0.000228,0.000830,-813,253,0,1,12.0,step
1786556677.384,-1,calibration,1,,0.017205,0.000000,0.001293,-0.005171,-0.004679,0.061148,0.051298,0.100000,0.089815,0.023833,0.070540,-0.096777,-0.002404,0.000000,0.017205,-0.013764,-0.000000,-0.007547,-0.021311,128,-6,0,-36,12.0,step
